object_id,year,agency,fire_name,alarm_date,cont_date,cause,gis_acres,shape_area,shape_length,geometry,fire_season
27626,1996,BLM,PANOCHE II,1996-04-27,1996-04-28,11.0,7931.95458984,49880114.3545233,40864.984144116504,"POLYGON ((-120.65217462808909 36.626415722888794, -120.65386168665056 36.62780001537865, -120.66671426071288 36.62369210829826, -120.68428578018408 36.60348096575321, -120.69720490503593 36.57263397731359, -120.66784522079095 36.53544028110841, -120.63070817434439 36.57955229786496, -120.6367121229363 36.599482735777514, -120.65042910357568 36.59287656809996, -120.64023820356425 36.60851095601274, -120.65217462808909 36.626415722888794), (-120.65489086760697 36.62579534614169, -120.65339296729488 36.626341343144354, -120.65137261220345 36.6251939916534, -120.65555523464164 36.62348495770688, -120.65489086760697 36.62579534614169), (-120.66434796350723 36.623014105027565, -120.66398091457705 36.62307680542746, -120.66424168292765 36.62301217715909, -120.66434796350723 36.623014105027565))",False
27627,1996,BLM,HWY 41,1996-05-01,1996-05-01,7.0,3198.41357422,19776173.5794301,20587.8799280285,"POLYGON ((-120.0021444071067 35.949126877338195, -120.0253822613366 35.923394372685166, -120.0095232002915 35.89108291457989, -119.98653429437967 35.902137749022444, -120.0021444071067 35.949126877338195))",True
27652,2003,USF,SAGEHEN,2003-06-18,2003-06-23,1.0,1174.03381348,7667069.71325307,22483.7556919374,"POLYGON ((-118.45136511257519 38.01377204671626, -118.44224688096305 38.00138148991333, -118.40359791150279 38.01239627704281, -118.4277465181919 38.01277346036543, -118.4290264890127 38.03676963017891, -118.45136511257519 38.01377204671626))",True
27798,1996,CDF,TRIMMER 2,1996-08-17,1996-08-19,7.0,6147.72851563,38969495.4619102,34944.3024140239,"POLYGON ((-119.36454634683703 36.8959702994905, -119.32159084042995 36.867449262137825, -119.2856306462944 36.8708569882613, -119.31658657481549 36.913711674937865, -119.36689873812209 36.91691711060471, -119.36454634683703 36.8959702994905))",True
27801,1996,CCO,GORGE,1996-07-11,1996-07-16,1.0,1382.56860352,8276030.11480489,14723.924398863901,"POLYGON ((-118.77782765782241 34.60104377866388, -118.78826512831138 34.5847435316229, -118.75986710315449 34.58227551805313, -118.75094744233928 34.59519991724416, -118.77782765782241 34.60104377866388))",True
27804,2002,USF,MATEO,2002-05-13,2002-05-14,9.0,1882.24975586,10971478.0721264,14608.3723956811,"POLYGON ((-117.47030067703253 33.46502844301561, -117.49393422028047 33.45660655322031, -117.48191825622538 33.433744149669806, -117.45557760213951 33.45341612006561, -117.47030067703253 33.46502844301561))",True
27806,1999,USF,DIVISION,1999-03-29,1999-04-07,9.0,2981.12182617,18918887.2027328,31154.6565351694,"POLYGON ((-118.26528324629655 36.95411816869877, -118.30883615302879 36.9467079983449, -118.32674047315994 36.93478462144637, -118.2976505116723 36.915601177544886, -118.29076398987333 36.93135173556558, -118.25698667672533 36.93458450305496, -118.25123049965845 36.947147943975764, -118.26528324629655 36.95411816869877))",False
27810,1975,USF,TENAJA,1975-09-22,1975-09-26,2.0,10161.60644531,59246702.0386401,41029.552141202206,"POLYGON ((-117.33115501089968 33.499886904612396, -117.3551814682697 33.50240685768999, -117.38661322002376 33.469461471666094, -117.36940395517401 33.434682472075984, -117.34311436941374 33.42309544946484, -117.32465595943219 33.428818517431374, -117.33283804680528 33.44749436579205, -117.2986283547481 33.45569024995143, -117.33115501089968 33.499886904612396))",True
27831,1983,USF,BANNING,1983-07-23,1983-07-26,7.0,3136.84594727,18473835.3039117,24170.5730802039,"POLYGON ((-116.731911306813 33.91783376430637, -116.76883310793438 33.899774023325016, -116.73317412430345 33.88645715662484, -116.69189221610166 33.89550353570874, -116.731911306813 33.91783376430637))",True
27832,1983,USF,SNOW CREEK,1983-05-25,1983-05-28,2.0,3969.79321289,23366664.6485601,25993.588068781402,"POLYGON ((-116.62751350174597 33.897059004618164, -116.65494934319867 33.89682568657512, -116.67187943321767 33.875594076884205, -116.62136478335783 33.856973387937295, -116.60948767998104 33.879504087161735, -116.62751350174597 33.897059004618164))",True
27850,1990,USF,PAINT,1990-06-27,1990-07-03,7.0,4424.88232422,26407817.6860265,29643.423845301902,"POLYGON ((-119.78374326165815 34.49197774798425, -119.80587731277932 34.49253199577034, -119.80394940690702 34.459078697142274, -119.76386643879242 34.429471711851, -119.76146238898863 34.477014865213135, -119.78374326165815 34.49197774798425))",True
28196,1992,USF,SECO,1992-08-01,1992-08-04,9.0,2659.36083984,16569968.9639656,18008.0632335021,"POLYGON ((-121.44653251429445 36.237865902259045, -121.48500541216238 36.22690321947172, -121.47977576283637 36.209503524987255, -121.44658708065975 36.20690682075218, -121.44653251429445 36.237865902259045))",True
28215,2003,CDF,I5,2003-06-30,2003-06-30,18.0,1120.82995605,7102007.30226127,14338.616727994,"POLYGON ((-120.98190175438509 36.86707088586383, -120.95855161882953 36.87055585748122, -120.94155873747049 36.88159320078509, -120.96926989818473 36.88315214334952, -120.98190175438509 36.86707088586383))",True
28227,1980,USF,THUNDER,1980-11-24,1980-12-02,2.0,10008.61230469,59414594.1194353,42311.885276696994,"POLYGON ((-117.60149623852786 34.25383266834029, -117.60663037537961 34.27372857733618, -117.64616586614262 34.288107291164145, -117.6416697262804 34.25393758562938, -117.66256569053088 34.26389340803798, -117.67484300145155 34.25186976679385, -117.65814333199786 34.23449007834473, -117.67406937143056 34.18846011676163, -117.649734429897 34.190892801903686, -117.63702285450336 34.21756419634325, -117.59818208395018 34.23947328779692, -117.60149623852786 34.25383266834029))",False
28268,1980,USF,CLOVER,1980-07-05,1980-07-09,4.0,4997.921875,31065783.5955932,30854.078756749,"POLYGON ((-118.0973346986813 36.124902633919056, -118.10882154964415 36.16596847993037, -118.12222816055622 36.12588027309111, -118.13241643479212 36.118231958856384, -118.1371833987462 36.13258974744651, -118.15055152223829 36.11863690796694, -118.12660203791168 36.095837893686685, -118.0973346986813 36.124902633919056))",True
28405,1972,USF, ,1972-08-21,1972-08-25,7.0,3628.18676758,21347659.8289278,27752.2739223921,"POLYGON ((-116.76065309027969 33.87401549902268, -116.78881645661976 33.87245068801793, -116.80281549747862 33.85711437298334, -116.754929688246 33.8421714407916, -116.72629021480533 33.852388082218035, -116.72294246413432 33.865961177635846, -116.76065309027969 33.87401549902268))",True
28503,1988,USF,HERMIT,1988-09-28,1988-10-02,9.0,8146.64941406,56551043.1250828,42080.598141583905,"POLYGON ((-123.08088344424851 40.211470110987506, -123.09698825830422 40.19897054342382, -123.07871584899381 40.15862152070821, -122.98294209792807 40.17828769994444, -123.00607785593097 40.20274083450744, -123.0631139082409 40.19604775978882, -123.08088344424851 40.211470110987506))",True
28517,1989,CDF,EAGLE,1989-07-07,1989-07-11,1.0,4665.44042969,32416461.2516919,30823.8895510717,"POLYGON ((-120.46035225765036 40.24826479617579, -120.48196770147652 40.20695814156867, -120.46134364288949 40.2111380418817, -120.44343703025773 40.19016049122778, -120.41665524228193 40.20388887156362, -120.46035225765036 40.24826479617579))",True
28522,1990,USF,BEDFORD,1990-06-24,1990-07-12,9.0,3990.91333008,23446542.7209974,42078.4493334384,"POLYGON ((-117.52855293594774 33.8211597280321, -117.55245992187659 33.81627342004411, -117.56528734850083 33.79543287831726, -117.5508778907449 33.76226879241891, -117.54105372345659 33.79137678095253, -117.50950857287266 33.78753744390824, -117.51176607511427 33.814678736555216, -117.54182842337109 33.80032947324978, -117.52855293594774 33.8211597280321))",True
28775,2003,USF,CHILCOOT,2003-07-20,2003-07-21,1.0,5641.61425781,38674171.3044245,42939.3406271126,"MULTIPOLYGON (((-120.09287473768966 39.778605191244054, -120.14128336282438 39.773110969921035, -120.1440516040174 39.75038850631622, -120.0715027085594 39.72171732715755, -120.05899265403008 39.734313976896786, -120.10006322098486 39.73946469635678, -120.07875539354967 39.758067920746335, -120.09287473768966 39.778605191244054)), ((-120.16033640991331 39.765827492373525, -120.15188734054281 39.77177744412673, -120.15281143837389 39.777781569722684, -120.16454060539306 39.77022271724527, -120.16033640991331 39.765827492373525)))",True
28785,1925,USF,DEADMAN'S FLAT,1925-07-18,1925-07-18,9.0,2587.85180664,17373612.5793372,20625.8149617533,"POLYGON ((-120.6143454171397 39.02774593834307, -120.6214799027032 39.01921177126077, -120.59953970173213 39.00612155747896, -120.55720787406727 39.02237938209711, -120.6143454171397 39.02774593834307))",True
28927,1974,USF, ,1974-06-22,1974-06-24,7.0,1335.31164551,8286544.42931211,14175.060552867799,"POLYGON ((-121.36295899779967 36.069942986477145, -121.37730170893339 36.06334066664255, -121.32053886304747 36.06066205392295, -121.33142025130539 36.066824241857, -121.36295899779967 36.069942986477145))",True
28955,1999,USF,ELLOIT,1999-07-06,1999-07-07,9.0,2464.83007813,14665110.6531602,18663.6596699656,"POLYGON ((-117.39814063261662 34.34154869806166, -117.39430077225654 34.360402420256605, -117.43034186776829 34.34137124800734, -117.43664720832454 34.31831611296838, -117.41289245988692 34.31946725039421, -117.39814063261662 34.34154869806166))",True
28956,1999,USF,LAGUNA 100,1999-08-14,1999-08-17,7.0,4411.43457031,25394077.2822993,28926.1855796919,"POLYGON ((-116.41739375422183 32.92442887521094, -116.42929324810704 32.92544214046678, -116.43237660303038 32.89968835273506, -116.41032853415663 32.87220642524619, -116.38133389110716 32.88825048951933, -116.38124856642652 32.91528127624647, -116.41739375422183 32.92442887521094))",True
28975,1972,USF,CARMAN #2,1972-08-09,1972-08-09,1.0,1790.12426758,12271630.2058043,21419.4287329414,"POLYGON ((-120.46002706572088 39.76218845433081, -120.47397811498396 39.73389380808062, -120.44107743268744 39.73832588202275, -120.4568881661669 39.74809206660243, -120.43091103871694 39.77513552850039, -120.46002706572088 39.76218845433081))",True
28976,1994,USF,COTTONWOOD,1994-08-16,1994-08-31,7.0,48056.46875,327998203.872912,114850.522163067,"POLYGON ((-120.02448302527931 39.63721595101639, -120.03723094471273 39.65796580120026, -120.09920012055821 39.636386972001254, -120.11244627080103 39.65852365632475, -120.2218468574657 39.638357155852994, -120.23094088127759 39.66355948584643, -120.25006199730886 39.663198752681986, -120.31703519083383 39.56769638973294, -120.28345382180888 39.54853957732057, -120.29988773007565 39.531387965698244, -120.22754069594345 39.52261229462181, -120.20141835852277 39.55100638989393, -120.15615765562073 39.556596008377575, -120.1447229779113 39.59249339782308, -120.04675374968106 39.61367640459335, -120.02448302527931 39.63721595101639))",True
29201,1959,CDF,MADONNA #2,1959-10-30,1959-10-30,14.0,3164.23754883,21340174.1565364,28146.547805103,"MULTIPOLYGON (((-120.81043924441506 39.18881571787781, -120.81835195308561 39.2014162490853, -120.87729908761918 39.169556603094165, -120.84793947254451 39.17707089212903, -120.84013385832719 39.15615857445347, -120.81043924441506 39.18881571787781)), ((-120.85782624881483 39.16556543400808, -120.85758293922181 39.162231646301244, -120.85205166796274 39.161317433946074, -120.85270555614963 39.16480717930816, -120.85782624881483 39.16556543400808)))",True
29349,2006,CDF,GOODALE,2006-06-26,2006-06-30,1.0,3751.38867188,23822521.0207807,27289.645741780598,"POLYGON ((-118.27653515726986 36.97843948538303, -118.31578002597045 36.97512539560535, -118.32673612441567 36.96240845325036, -118.2884273819878 36.941938703328, -118.26475356996065 36.96735759427727, -118.27653515726986 36.97843948538303))",True
29356,2006,CDF,RICO,2006-07-22,2006-07-27,1.0,14509.42480469,90015636.6131408,54830.1303146267,"POLYGON ((-120.69169836798986 36.09292529900882, -120.73035570435869 36.07439880964487, -120.7348867545495 36.05228131200271, -120.72189943948275 36.05240645262039, -120.75187230385919 36.02908597094301, -120.7508015515664 36.006583215078095, -120.62462652327702 36.035972914365644, -120.66778671890641 36.08716365114811, -120.69169836798986 36.09292529900882))",True
29432,1996,USF,SUR,1996-10-18,1996-10-30,9.0,4407.00683594,27484012.4529657,33386.660876643,"POLYGON ((-121.72181962782345 36.2779966448928, -121.76618484154126 36.26955743209934, -121.75751452520113 36.238288771112245, -121.73297916952767 36.231236752108806, -121.73417658158058 36.251566367415215, -121.70902169648323 36.25055042005057, -121.72181962782345 36.2779966448928))",True
29433,1996,USF,WILD,1996-10-07,1996-10-18,7.0,25512.109375,157913370.899879,82218.91847071011,"POLYGON ((-121.42914142773625 36.01518579388581, -121.45207743006436 36.009087498642316, -121.43088864916724 35.994810879824534, -121.44156625100972 35.97257821401509, -121.47402910341991 35.991962883829736, -121.48528543590108 35.97950518188188, -121.46701744360693 35.93393232761699, -121.4318707682842 35.933929831315034, -121.42046102960369 35.95069606840699, -121.39491346574282 35.94803534035779, -121.34638511763863 35.90979958378988, -121.28078568623658 35.91745836538855, -121.32465273023043 35.972073578632475, -121.42914142773625 36.01518579388581))",True
29628,1972,USF,BEAR,1972-08-22,1972-08-29,9.0,17326.3359375,103539698.173295,43573.7975616423,"POLYGON ((-119.1206129232605 34.558802084420094, -119.14994901055957 34.5599432057868, -119.17378525505809 34.50860060246371, -119.08166668869629 34.47157244526289, -119.04638949534933 34.512476091423615, -119.0777165888812 34.557430286789085, -119.1206129232605 34.558802084420094))",True
29647,1941,USF, ,1941-08-03,1941-08-03,9.0,1665.25146484,11348542.2174474,13628.407692171999,"POLYGON ((-120.0023251149042 39.55857564443204, -120.02414906938591 39.55745961377945, -120.02832303565803 39.54017269325142, -119.98904785779973 39.545162573646316, -120.0023251149042 39.55857564443204))",True
29649,1949,USF, ,1949-08-02,1949-08-02,9.0,3546.4597168,24230105.0431558,26072.5914702564,"POLYGON ((-120.06517094405906 39.64804554210993, -120.1087496998136 39.65373651500151, -120.12482943739815 39.63791900847521, -120.09484552104878 39.61614845434068, -120.05784942655846 39.630145974805075, -120.05224280371505 39.64821973751743, -120.06517094405906 39.64804554210993))",True
29710,1977,USF,GERIGCOUGAR,1977-08-02,1977-08-12,1.0,21163.76953125,150410164.40813,86084.4527176641,"POLYGON ((-121.01890063904267 41.034322421010174, -121.0349236713732 41.03046674957226, -121.02395089480646 41.01722715335362, -121.05547148455219 40.984272865605654, -121.09014569723942 40.993337845249954, -121.09013743633209 40.98074945244733, -121.07557471341224 40.98396577286398, -121.08025204256897 40.94618929450831, -121.02019046528044 40.92533410721219, -120.97727616818875 40.941293455029445, -120.98762579781594 40.97283062890476, -120.97297521067817 40.98046912958453, -120.96038642420409 40.9641053625352, -120.9681039945404 40.982004909962065, -120.9100386570695 40.994176002534495, -120.92947649571377 41.01136204860691, -120.98052651633013 41.00650748846923, -121.01890063904267 41.034322421010174))",True
29782,1987,USF,FORT/COPPER,1987-08-30,1987-10-07,1.0,30975.40429688,226421903.284297,85589.72882970641,"POLYGON ((-123.29200435427535 41.948272295279885, -123.31434762122956 41.91665352847846, -123.3011997682384 41.89512250024958, -123.27859885547755 41.868681868119694, -123.21701980538353 41.84401974395934, -123.13979132869237 41.867004152304496, -123.08419157741888 41.91098481617523, -123.145054674723 41.94175793607372, -123.17768929399868 41.898619279617265, -123.19438270488979 41.90450950421672, -123.18621178627062 41.92035234541601, -123.2164946960825 41.91965966496032, -123.22146274431971 41.946003606781275, -123.23613356331431 41.922669436232546, -123.29200435427535 41.948272295279885))",True
